,avg_price_per_room,lead_time,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,no_of_adults,repeated_guest,arrival_year,no_of_special_requests
22308,0.12801863665869964,0.53139057269081,0.0,0.0,0.0,1.0,1,0,2018,0
25155,-0.6916257591737927,-0.4236793155105721,0.0,0.0,0.0,1.0,2,0,2018,1
31476,-0.6916257591737927,-0.1092050840296292,0.0,0.0,0.0,1.0,2,0,2018,1
5066,0.30731584824705727,0.345035472553955,0.0,0.0,0.0,1.0,2,0,2018,1
6840,0.6659102714237729,-0.5285040593375531,0.0,0.0,0.0,1.0,2,0,2018,0
32583,1.5794722542787383,-0.9827446159211373,0.0,1.0,0.0,0.0,1,0,2018,0
12731,1.864071002831687,-0.7847423220257287,0.0,0.0,0.0,1.0,2,0,2018,0
19153,-1.3999920443220821,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2017,0
1953,-0.5550183598683773,-0.7498007407500684,0.0,1.0,0.0,0.0,1,0,2018,0
13587,2.506410378315692,0.12373879114143962,0.0,0.0,0.0,1.0,3,0,2018,2
28212,-0.6842261917114163,-0.49356247806189274,0.0,0.0,0.0,1.0,2,0,2018,1
7835,-0.8521394533576557,-0.5052096718204462,0.0,0.0,0.0,1.0,2,0,2018,0
32091,-0.907920808074034,0.4382130226223825,0.0,0.0,0.0,1.0,2,0,2018,0
21050,1.4940926297128536,-0.6799175781987478,0.0,0.0,0.0,1.0,2,0,2018,0
8507,-0.6475129531480857,-0.016027533961201667,0.0,0.0,1.0,0.0,2,0,2018,2
27395,-0.29660269618229995,0.5896265414835772,0.0,0.0,0.0,1.0,2,0,2018,0
20504,1.0501185819702537,-0.342148959200698,0.0,0.0,0.0,1.0,2,0,2018,1
6412,0.44107726006694326,-0.9012142596112631,0.0,0.0,0.0,1.0,1,0,2018,0
15664,-1.1082783270553096,1.1719862294112493,0.0,0.0,0.0,1.0,2,0,2018,0
9759,-0.640397984434262,0.15868037241709995,0.0,1.0,0.0,0.0,1,0,2018,0
14817,0.05117697454940339,0.7293928665862185,0.0,0.0,0.0,1.0,2,0,2018,0
14278,0.30731584824705727,-0.23732421537371703,0.0,0.0,0.0,1.0,2,0,2018,3
35173,1.408713005146969,-0.5750928343717668,0.0,0.0,0.0,1.0,2,0,2018,2
28678,-0.789527728676007,0.27515231000263435,0.0,0.0,0.0,1.0,2,0,2018,0
16989,2.3564268378282884,0.21691634120986714,0.0,0.0,0.0,1.0,2,0,2018,2
15,0.32723776064576376,1.9872897925099902,0.0,0.0,0.0,1.0,2,0,2018,1
21249,-0.9534566078425055,-0.9827446159211373,0.0,0.0,1.0,0.0,1,0,2018,0
36224,-0.8111572335660312,-0.2955601841664842,0.0,0.0,1.0,0.0,2,0,2018,0
13871,-0.6973177341448518,-0.9943918096796907,0.0,0.0,0.0,1.0,1,0,2018,0
22150,-0.2561896738877812,0.44986021638093593,0.0,0.0,1.0,0.0,2,0,2017,0
19433,-0.3842591107366081,3.3966002372949564,0.0,0.0,1.0,0.0,1,0,2018,0
3952,0.1564785115139945,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2018,2
309,0.9220491451214268,-0.5634456406132133,0.0,0.0,0.0,1.0,2,0,2018,0
9675,-0.8894218894180921,-0.13249947154673608,0.0,0.0,0.0,1.0,1,0,2018,0
33493,1.0102747571728408,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2018,1
24019,1.2664136308704945,-0.7730951282671753,0.0,0.0,0.0,1.0,2,0,2018,0
14228,0.9732769198609571,0.2635051162440809,0.0,0.0,0.0,1.0,3,0,2018,0
17533,-0.7172396465435582,-0.17908824658094982,0.0,0.0,0.0,1.0,2,0,2018,0
2517,-1.1361690044134987,-0.4586208967862324,0.0,0.0,0.0,1.0,2,0,2018,0
20617,-0.025664687559892853,0.030561241073012096,0.0,0.0,0.0,1.0,2,0,2018,1
35040,-0.09966036218365937,0.3217410850368481,0.0,1.0,0.0,0.0,1,0,2018,0
2128,-1.067296107263685,-0.9361558408869235,0.0,1.0,0.0,0.0,1,1,2018,1
17086,1.2948735057257894,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,0
29008,-0.4098729981063736,-0.6100344156474271,0.0,0.0,0.0,1.0,2,0,2018,1
4866,0.2577956659988443,1.3117525545138906,0.0,0.0,0.0,1.0,2,0,2018,1
33228,-0.3842591107366081,-0.7614479345086218,0.0,0.0,1.0,0.0,1,0,2018,0
20226,-0.24195973646013372,-0.6799175781987478,0.0,0.0,1.0,0.0,2,0,2018,0
722,-0.640397984434262,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2018,0
32962,0.48661305983541486,0.4149186351052756,0.0,0.0,0.0,1.0,2,0,2018,1
1111,0.04263901209281501,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,1
33734,1.0501185819702537,-0.4236793155105721,0.0,0.0,0.0,1.0,2,0,2018,1
10096,-0.24195973646013372,-0.5634456406132133,0.0,0.0,1.0,0.0,1,0,2018,0
17333,-0.36519099458356047,-0.33050176544214455,0.0,0.0,1.0,0.0,2,0,2018,1
637,-0.5265584850130824,-0.004380340202648226,0.0,0.0,1.0,0.0,2,0,2018,1
18790,-0.9053594193370573,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,1
24298,0.1337106116297587,-0.7963895157842822,0.0,0.0,1.0,0.0,2,0,2018,0
25282,0.6659102714237729,0.6245681227592376,0.0,0.0,0.0,1.0,2,0,2018,0
8888,-0.35864522336684257,1.661168367270494,0.0,0.0,0.0,1.0,1,0,2018,1
9814,2.917086372477597,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,0
2228,1.3830991177772034,-0.4236793155105721,0.0,0.0,0.0,1.0,2,0,2018,0
7380,1.6457837626915757,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2017,0
25622,-0.1565801118942491,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2017,2
31154,-1.09575598211898,-0.5983872218888737,0.0,1.0,0.0,0.0,1,0,2017,0
25736,-0.6973177341448518,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,1
21996,-0.24195973646013372,2.185292086405399,0.0,0.0,1.0,0.0,2,0,2018,0
32620,-0.5669715073076013,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2017,0
7879,1.6733898413012116,0.042208434831565535,0.0,0.0,0.0,1.0,2,0,2018,0
15347,-0.41271898559190295,2.558002286679109,0.0,0.0,1.0,0.0,2,0,2018,0
16454,0.1564785115139945,0.19362195369276025,0.0,0.0,1.0,0.0,2,0,2017,0
7878,-0.12812023703895423,-0.842978290818496,0.0,0.0,0.0,1.0,1,0,2018,1
16038,-0.2561896738877812,0.3683298600710619,0.0,0.0,1.0,0.0,2,0,2017,0
24706,-0.5265584850130824,-0.004380340202648226,0.0,0.0,1.0,0.0,2,0,2018,1
22152,-0.6916257591737927,0.48480179765659626,0.0,0.0,0.0,1.0,2,0,2018,1
17562,-1.2380553563954544,-0.5401512530961065,0.0,0.0,1.0,0.0,2,0,2017,0
4210,-0.8145724185486667,-0.5401512530961065,0.0,0.0,0.0,1.0,2,0,2018,1
28434,0.06825289946258055,0.741040060344772,0.0,0.0,0.0,1.0,2,0,2018,0
35945,0.14224857408634706,-0.7148591594744081,0.0,0.0,0.0,1.0,2,0,2018,1
28289,-1.3154662160018564,-0.5401512530961065,0.0,0.0,0.0,1.0,2,0,2018,1
7377,-1.09575598211898,-0.9478030346454769,0.0,1.0,0.0,0.0,1,1,2017,0
2010,0.1564785115139945,-0.13249947154673608,0.0,0.0,1.0,0.0,2,0,2017,0
32738,0.2930859108194098,-0.4819152843033393,0.0,0.0,0.0,1.0,2,0,2017,3
34638,-1.067296107263685,-0.9594502284040304,0.0,1.0,0.0,0.0,1,1,2018,0
29175,-0.3984890481642555,0.1470331786585465,0.0,0.0,0.0,1.0,2,0,2018,2
10190,3.3363003290960904,-0.004380340202648226,0.0,0.0,0.0,1.0,2,0,2018,0
29404,-0.6119381095789671,0.3217410850368481,0.0,0.0,1.0,0.0,3,0,2018,1
1902,-0.18503998674954397,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2017,1
10281,-0.07120048732836448,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2018,1
35259,0.04263901209281501,-0.5634456406132133,0.0,0.0,1.0,0.0,2,0,2018,0
3759,-2.945647847713147,-0.342148959200698,0.0,0.0,0.0,1.0,1,0,2017,0
16347,-0.09966036218365937,-0.23732421537371703,0.0,0.0,1.0,0.0,1,0,2017,0
6249,0.7939797082725998,-0.004380340202648226,0.0,0.0,0.0,1.0,2,0,2018,1
6047,-0.24195973646013372,1.2302221982040165,0.0,0.0,1.0,0.0,1,0,2018,0
18996,-0.5265584850130824,-0.5168568655789996,0.0,0.0,1.0,0.0,2,0,2018,0
2957,1.101346356709784,-0.4586208967862324,0.0,0.0,0.0,1.0,3,0,2018,0
17473,-0.7030097091159108,-0.8662726783356028,0.0,0.0,0.0,1.0,1,0,2018,0
19310,-0.7172396465435582,3.0238900370212463,0.0,0.0,0.0,1.0,2,0,2018,2
6907,-0.546480397411789,-0.6682703844401944,0.0,0.0,0.0,1.0,2,0,2018,2
9751,0.725676008619892,-0.8196839033013891,0.0,0.0,1.0,0.0,1,0,2018,1
33416,2.746327123345828,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2017,0
12312,-1.1936579516211943,-0.17908824658094982,0.0,0.0,0.0,1.0,2,0,2018,2
18130,-0.20496189914825047,1.4748132671336387,0.0,0.0,0.0,1.0,2,0,2018,2
7078,0.6402963840540074,-0.6100344156474271,0.0,0.0,0.0,1.0,2,0,2018,1
9114,0.659364500207055,-0.9594502284040304,0.0,0.0,0.0,1.0,2,0,2017,2
944,0.5833766343434176,-0.7148591594744081,0.0,0.0,0.0,1.0,2,0,2017,2
22165,-0.41271898559190295,-0.8662726783356028,0.0,0.0,0.0,1.0,2,0,2018,1
23462,-0.2704196113154286,-0.9012142596112631,0.0,0.0,0.0,1.0,1,0,2018,0
29405,-1.261961651273902,1.218575004445463,0.0,0.0,1.0,0.0,2,0,2018,0
29573,-0.11531329335407146,-0.41203212175201864,0.0,0.0,0.0,1.0,2,0,2018,0
9780,-0.7826973587107363,0.345035472553955,0.0,0.0,1.0,0.0,1,0,2018,0
23533,-0.5359502437153297,-0.6566231906816409,0.0,0.0,1.0,0.0,2,0,2017,0
5977,1.7786913782658023,-0.7847423220257287,0.0,0.0,0.0,1.0,2,0,2018,2
11520,-0.15373412440871978,1.1253974543770355,0.0,0.0,0.0,1.0,2,0,2018,0
8062,-0.28180356125754674,-0.016027533961201667,0.0,0.0,0.0,1.0,2,0,2018,1
28009,0.04263901209281501,-0.5634456406132133,0.0,0.0,1.0,0.0,2,0,2018,0
8559,0.4342468901016726,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,0
7218,0.32723776064576376,0.8924535792059667,0.0,0.0,0.0,1.0,1,0,2018,0
29574,-0.3842591107366081,1.95234821123433,0.0,0.0,1.0,0.0,2,0,2018,0
35993,0.3443136855589405,0.5663321539664704,0.0,0.0,0.0,1.0,3,0,2018,2
23046,0.5122269472051805,-0.2955601841664842,0.0,0.0,0.0,1.0,1,0,2018,0
17536,-0.6332830157204382,0.9972783230329476,0.0,0.0,1.0,0.0,2,0,2018,2
13786,-1.0103763575530953,0.1819747599342068,0.0,0.0,0.0,1.0,1,0,2017,1
2218,-0.10933671963445972,0.5546849602079169,0.0,0.0,0.0,1.0,2,0,2018,2
4313,0.05117697454940339,0.9157479667230736,0.0,0.0,0.0,1.0,2,0,2018,2
34792,-0.6281602382464849,2.2202336676810592,0.0,0.0,0.0,1.0,2,0,2018,0
9352,1.588010216735327,0.19362195369276025,0.0,0.0,0.0,1.0,3,0,2018,0
10204,-0.41271898559190295,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2018,0
10807,1.844149090432981,-0.5750928343717668,0.0,0.0,0.0,1.0,3,0,2018,1
18858,-0.07120048732836448,0.7526872541033254,0.0,0.0,1.0,0.0,2,0,2018,0
6765,-0.6475129531480857,0.15868037241709995,0.0,0.0,1.0,0.0,2,0,2018,1
2945,0.2577956659988443,1.2768109732382302,0.0,0.0,0.0,1.0,2,0,2018,1
3188,0.035808642127544386,0.6595097040348978,0.0,0.0,0.0,1.0,2,0,2018,0
25573,-0.20496189914825047,1.1253974543770355,0.0,0.0,0.0,1.0,2,0,2018,2
8031,-0.7172396465435582,0.018914047314458653,0.0,0.0,0.0,1.0,2,0,2018,0
21380,0.9732769198609571,-0.4236793155105721,0.0,0.0,0.0,1.0,3,0,2018,0
16568,-0.019972712588833794,-0.9594502284040304,0.0,0.0,0.0,1.0,2,0,2018,2
10074,0.4652681536939437,1.486460460892192,0.0,0.0,0.0,1.0,2,0,2018,0
33733,0.5634547219447111,0.4149186351052756,0.0,0.0,0.0,1.0,2,0,2018,2
25443,-0.10250634966918869,-0.2606186028908239,0.0,0.0,0.0,1.0,2,0,2018,3
20455,0.25608807350752655,1.1021030668599285,0.0,0.0,0.0,1.0,2,0,2018,0
26637,2.3564268378282884,0.1819747599342068,0.0,0.0,0.0,1.0,2,0,2018,0
31638,0.4695371349222381,1.2535165857211232,0.0,0.0,1.0,0.0,2,0,2018,0
19761,-1.6649534792248775,-0.9594502284040304,0.0,0.0,1.0,0.0,1,0,2018,2
34443,-0.09966036218365937,0.3217410850368481,0.0,1.0,0.0,0.0,1,0,2018,0
35814,-0.8111572335660312,-0.9361558408869235,0.0,1.0,0.0,0.0,2,0,2017,0
9797,0.4894590473209446,1.323399748272444,0.0,0.0,0.0,1.0,3,0,2018,1
8784,-0.8111572335660312,0.22856353496842058,0.0,0.0,1.0,0.0,2,0,2018,0
32619,-0.11531329335407146,0.8575119979303064,0.0,0.0,0.0,1.0,2,0,2018,0
22402,0.9732769198609571,-0.19073544033950326,0.0,0.0,0.0,1.0,3,0,2018,0
36175,-0.28180356125754674,-0.342148959200698,0.0,0.0,0.0,1.0,2,0,2018,0
8463,0.32723776064576376,3.3966002372949564,0.0,0.0,1.0,0.0,2,0,2018,1
3925,-0.025664687559892853,-0.27226579664937733,0.0,0.0,0.0,1.0,2,0,2018,2
33424,-0.042740612473069615,-0.6449759969230875,0.0,0.0,0.0,1.0,2,0,2017,2
8730,-0.8168492085370903,-0.6682703844401944,0.0,0.0,0.0,1.0,2,0,2018,1
31048,-0.3572222296240779,1.486460460892192,0.0,0.0,1.0,0.0,2,0,2018,0
21946,-0.6973177341448518,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2018,0
29394,-1.3860467056429877,-0.8662726783356028,0.0,0.0,1.0,0.0,1,0,2018,0
1360,1.2379537560151996,-0.6915647719573013,0.0,0.0,0.0,1.0,1,0,2018,0
5950,-0.34299229219643046,0.9623367417572873,0.0,0.0,1.0,0.0,2,0,2018,0
9143,2.202743513609696,1.3816357170652112,0.0,0.0,0.0,1.0,2,0,2018,1
8884,-1.09575598211898,-0.8546254845770493,0.0,1.0,0.0,0.0,1,0,2018,1
15255,0.32723776064576376,1.8824650486830092,0.0,0.0,1.0,0.0,2,0,2018,1
15539,1.1952639437322574,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2017,1
4905,-0.3842591107366081,2.0222313737856505,0.0,0.0,0.0,1.0,2,0,2018,0
15256,-0.3449844834363013,-0.7963895157842822,0.0,0.0,0.0,1.0,2,0,2018,0
31016,-1.0246062949807428,1.6262267859948336,0.0,0.0,0.0,1.0,1,0,2018,0
27024,-0.44117886044719784,-0.842978290818496,0.0,0.0,0.0,1.0,2,0,2018,0
2341,-0.2561896738877812,0.12373879114143962,0.0,0.0,0.0,1.0,2,0,2017,0
19748,-0.3842591107366081,-0.8196839033013891,0.0,0.0,0.0,1.0,2,0,2017,1
25170,0.44107726006694326,-0.7498007407500684,0.0,0.0,0.0,1.0,2,0,2018,0
35811,-0.2305757865180156,2.1270561176126317,0.0,0.0,0.0,1.0,2,0,2018,0
10502,0.7797497708449525,-0.7381535469915149,0.0,0.0,0.0,1.0,3,0,2018,3
528,1.3993212464447213,-0.6799175781987478,0.0,0.0,0.0,1.0,2,0,2018,0
11659,0.6146824966842418,1.0555142918257148,0.0,0.0,1.0,0.0,2,0,2018,0
2369,1.588010216735327,-0.15579385906384294,0.0,0.0,0.0,1.0,3,0,2018,0
29596,1.0671945068834305,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,0
11647,-1.067296107263685,-0.9594502284040304,0.0,1.0,0.0,0.0,1,1,2018,0
26214,-0.5322504599841416,-0.9943918096796907,0.0,0.0,1.0,0.0,2,0,2018,0
13412,1.8953768651725111,-0.44697370302767897,0.0,0.0,0.0,1.0,2,0,2018,1
2631,0.4695371349222381,-0.16744105282239638,0.0,0.0,1.0,0.0,1,0,2018,0
11226,-0.5800630497410367,0.5896265414835772,0.0,0.0,0.0,1.0,2,0,2018,1
7715,-0.24195973646013372,-0.6915647719573013,0.0,0.0,0.0,1.0,1,0,2017,2
27297,0.7427519335330688,-0.47026809054478586,0.0,0.0,0.0,1.0,2,0,2018,1
24051,-1.0103763575530953,1.451518879616532,0.0,0.0,0.0,1.0,1,0,2017,0
303,0.17924641139823033,1.2069278106869097,0.0,0.0,0.0,1.0,2,0,2018,0
4162,-0.09966036218365937,0.9157479667230736,0.0,0.0,1.0,0.0,1,0,2017,0
35151,-0.20496189914825047,0.8109232228960926,0.0,0.0,0.0,1.0,2,0,2018,0
33991,-1.2949751061060442,-0.342148959200698,0.0,0.0,1.0,0.0,1,0,2017,0
4536,-0.5265584850130824,-0.7032119657158546,0.0,0.0,1.0,0.0,2,0,2018,1
4597,1.6079321291340332,2.6744742242646433,0.0,0.0,0.0,1.0,2,0,2018,0
24378,-0.8894218894180921,0.4382130226223825,0.0,0.0,0.0,1.0,2,0,2017,2
28196,0.30731584824705727,0.7293928665862185,0.0,0.0,0.0,1.0,2,0,2018,1
11540,-0.4867146602156695,-0.2023826340980567,0.0,0.0,0.0,1.0,1,0,2018,0
16849,0.1849383863692894,0.9390423542401805,0.0,0.0,1.0,0.0,1,0,2018,0
9470,1.229415793558611,0.17032756617565337,0.0,0.0,0.0,1.0,3,0,2018,2
20593,-0.24195973646013372,1.2418693919625698,0.0,0.0,1.0,0.0,1,0,2018,0
24978,-1.2380553563954544,-0.8196839033013891,0.0,0.0,1.0,0.0,1,0,2018,0
35563,1.3574852304074378,-0.15579385906384294,0.0,0.0,0.0,1.0,3,0,2018,1
14903,-1.4657343552378133,2.6744742242646433,0.0,0.0,1.0,0.0,2,0,2018,0
25320,-0.5265584850130824,-0.14414666530528952,0.0,0.0,1.0,0.0,2,0,2018,0
21507,-0.2561896738877812,0.8691591916888598,0.0,0.0,0.0,1.0,2,0,2018,0
33609,-0.7596448600779474,-0.7847423220257287,0.0,0.0,0.0,1.0,2,0,2017,2
32256,0.6659102714237729,-0.4236793155105721,0.0,0.0,0.0,1.0,2,0,2018,1
23497,-0.40560401687807923,1.195280616928356,0.0,0.0,0.0,1.0,2,0,2017,1
25688,-0.11872847833670698,-0.9827446159211373,0.0,0.0,0.0,1.0,1,0,2018,1
32610,0.32723776064576376,2.3949415740593607,0.0,0.0,1.0,0.0,2,0,2018,0
26921,1.676235828786741,-0.24897140913227048,0.0,0.0,0.0,1.0,2,0,2018,1
14885,0.04263901209281501,-0.9827446159211373,0.0,0.0,0.0,1.0,2,0,2017,1
36018,0.35854362298658793,-0.342148959200698,0.0,0.0,0.0,1.0,2,0,2018,1
25140,-0.47675370401631645,1.2651637794796768,0.0,0.0,0.0,1.0,2,0,2018,0
3909,2.746327123345828,-0.633328803164534,0.0,0.0,0.0,1.0,2,0,2017,2
35591,0.04263901209281501,-0.6682703844401944,0.0,0.0,0.0,1.0,2,0,2017,1
18704,0.7541358834751869,-0.24897140913227048,0.0,1.0,0.0,0.0,1,0,2018,0
19703,-0.4980986101577876,-0.9478030346454769,0.0,0.0,0.0,1.0,1,0,2018,1
15919,-0.8168492085370903,-0.6682703844401944,0.0,0.0,0.0,1.0,1,0,2018,0
2019,-0.4047502206324204,-0.5867400281303202,0.0,0.0,1.0,0.0,2,0,2017,3
33200,-0.34299229219643046,-0.12085227778818262,0.0,0.0,0.0,1.0,2,0,2018,0
567,-1.067296107263685,-0.9827446159211373,0.0,1.0,0.0,0.0,1,0,2018,1
33155,0.32723776064576376,3.5014249811219376,0.0,0.0,1.0,0.0,2,0,2018,1
17229,0.1849383863692894,2.2085864739225056,0.0,0.0,1.0,0.0,2,0,2018,0
29967,-0.14235017446660167,-0.8546254845770493,0.0,0.0,1.0,0.0,2,0,2017,1
2430,-1.0786800572058033,2.5463550929205554,0.0,0.0,0.0,1.0,2,0,2018,1
4486,-1.2380553563954544,-0.2023826340980567,0.0,0.0,1.0,0.0,2,0,2017,1
14404,-0.6147840970644964,-0.55179844685466,0.0,0.0,0.0,1.0,2,0,2018,1
18329,-0.8751919519904446,1.3816357170652112,0.0,0.0,1.0,0.0,2,0,2017,0
5645,-0.05697054990071705,-0.13249947154673608,0.0,0.0,1.0,0.0,2,0,2017,0
29044,-1.4657343552378133,2.592943867954769,0.0,0.0,1.0,0.0,2,0,2018,0
25716,-0.3842591107366081,-0.7614479345086218,0.0,0.0,1.0,0.0,1,0,2018,0
32864,2.9711601347026577,-0.5750928343717668,0.0,0.0,0.0,1.0,2,0,2018,3
2570,-0.5868934197063077,-0.9594502284040304,0.0,0.0,0.0,1.0,2,0,2018,1
21631,0.4695371349222381,0.25185792248552746,0.0,0.0,1.0,0.0,1,0,2018,0
33928,-1.1612136942861582,0.27515231000263435,0.0,0.0,0.0,1.0,2,0,2018,0
32133,-0.6688578592895569,0.06550282234867241,0.0,0.0,1.0,0.0,2,0,2018,0
30725,-1.3624250095130928,0.5430377664493635,0.0,0.0,0.0,1.0,2,0,2017,0
13242,-0.640397984434262,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2017,2
11278,1.6457837626915757,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2018,1
18140,-0.8168492085370903,-0.2606186028908239,0.0,0.0,0.0,1.0,2,0,2018,1
13526,0.5122269472051805,0.8924535792059667,0.0,0.0,0.0,1.0,2,0,2018,2
18803,2.091750001674046,-0.8546254845770493,0.0,0.0,0.0,1.0,3,0,2018,2
34143,-0.7585064650837359,1.6844627547876008,0.0,0.0,0.0,1.0,2,0,2018,1
11802,0.12801863665869964,1.5563436234435128,0.0,0.0,1.0,0.0,2,0,2017,0
15909,2.945546247332892,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,1
3283,-0.7684674212830889,0.42656582886382904,0.0,0.0,0.0,1.0,2,0,2017,1
30426,1.112730306651902,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2017,1
17522,0.497997009777533,-0.9827446159211373,0.0,0.0,1.0,0.0,1,0,2017,0
27998,-0.09966036218365937,1.1021030668599285,0.0,0.0,1.0,0.0,2,0,2018,1
6574,-1.067296107263685,-0.6566231906816409,0.0,1.0,0.0,0.0,1,0,2018,0
7803,-0.2561896738877812,-0.3654433467178049,0.0,0.0,0.0,1.0,2,0,2018,0
28952,0.9801072898262281,0.4382130226223825,0.0,0.0,0.0,1.0,3,0,2018,2
12566,-0.20496189914825047,0.12373879114143962,0.0,0.0,0.0,1.0,2,0,2018,1
7956,-0.640397984434262,-0.9478030346454769,0.0,0.0,0.0,1.0,1,0,2018,0
24684,2.1771296262399304,-0.8779198720941562,0.0,0.0,0.0,1.0,2,0,2018,1
33630,0.7683658209028343,-0.2839129904079308,0.0,0.0,0.0,1.0,3,0,2018,0
158,-0.2561896738877812,-0.633328803164534,0.0,0.0,0.0,1.0,2,0,2018,0
15853,-0.6475129531480857,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2018,2
33625,-0.6660118718040275,-0.19073544033950326,0.0,0.0,0.0,1.0,2,0,2018,1
6702,-0.7684674212830889,-0.1092050840296292,0.0,0.0,0.0,1.0,2,0,2017,2
18466,2.1202098765293407,-0.7963895157842822,0.0,0.0,0.0,1.0,2,0,2018,2
26247,-0.5578643473539067,-0.5867400281303202,0.0,0.0,0.0,1.0,2,0,2018,2
2060,-0.005173577664080575,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,1
881,0.6146824966842418,-0.9943918096796907,0.0,1.0,0.0,0.0,2,0,2018,0
14063,-0.6475129531480857,0.3916242475881688,0.0,0.0,1.0,0.0,2,0,2018,1
33558,-0.8168492085370903,-0.6449759969230875,0.0,0.0,0.0,1.0,2,0,2018,3
29712,-0.6688578592895569,-0.3188545716835911,0.0,0.0,1.0,0.0,1,0,2018,0
15739,-0.30400226364467675,0.9972783230329476,0.0,0.0,0.0,1.0,2,0,2018,0
21343,-0.35579923588131324,-0.9478030346454769,0.0,0.0,0.0,1.0,2,0,2018,0
4883,-0.24195973646013372,0.7060984790691116,0.0,0.0,0.0,1.0,2,0,2018,0
25254,-2.945647847713147,-0.9943918096796907,1.0,0.0,0.0,0.0,1,0,2017,0
6762,0.9732769198609571,0.53139057269081,0.0,0.0,0.0,1.0,3,0,2018,2
6615,-2.945647847713147,-0.9943918096796907,1.0,0.0,0.0,0.0,2,0,2018,1
22441,0.42969331012482515,-0.12085227778818262,0.0,0.0,0.0,1.0,1,0,2018,2
4802,-0.8111572335660312,-0.07426350275396887,0.0,0.0,1.0,0.0,2,0,2017,0
33957,1.4514028174299112,-0.9827446159211373,0.0,0.0,0.0,1.0,1,0,2018,0
29030,-0.11531329335407146,0.9157479667230736,0.0,0.0,0.0,1.0,2,0,2018,0
6299,0.2987778857904689,-0.9361558408869235,0.0,0.0,0.0,1.0,2,0,2017,2
4179,-0.41271898559190295,-0.9943918096796907,0.0,0.0,0.0,1.0,2,0,2018,1
33127,0.6402963840540074,-0.9012142596112631,0.0,0.0,1.0,0.0,2,0,2018,2
15618,-0.7542374838554414,-0.7730951282671753,0.0,0.0,0.0,1.0,2,0,2018,1
8600,-1.2380553563954544,0.29844669751974123,0.0,0.0,1.0,0.0,1,0,2018,0
26770,0.014179137237520133,-0.43532650926912553,0.0,0.0,1.0,0.0,2,0,2017,0
30650,-0.6916257591737927,0.48480179765659626,0.0,0.0,0.0,1.0,2,0,2018,1
11519,-0.1648334756022848,1.1253974543770355,0.0,0.0,0.0,1.0,2,0,2018,1
2058,0.8944430665117907,-0.4819152843033393,0.0,0.0,0.0,1.0,3,0,2018,1
32443,2.7819019669149467,-0.6566231906816409,0.0,0.0,0.0,1.0,3,0,2018,3
33028,-0.1565801118942491,-0.16744105282239638,0.0,0.0,1.0,0.0,1,0,2018,0
21303,0.014179137237520133,-0.9128614533698166,0.0,0.0,0.0,1.0,2,0,2018,2
31748,-0.6916257591737927,0.17032756617565337,0.0,0.0,0.0,1.0,2,0,2018,1
6339,-0.7604986563236062,-0.8313310970599425,0.0,0.0,0.0,1.0,1,0,2018,0
14690,0.6402963840540074,-0.9012142596112631,0.0,0.0,0.0,1.0,2,0,2017,1
18921,0.09244379308958103,0.741040060344772,0.0,0.0,0.0,1.0,2,0,2018,0
22205,-1.245170325109278,-0.9710974221625838,0.0,0.0,0.0,1.0,2,0,2017,1
21100,-0.24195973646013372,-0.9478030346454769,0.0,0.0,0.0,0.0,1,0,2018,0
18599,-0.19443174545179123,3.0704788120554602,0.0,0.0,1.0,0.0,1,0,2018,0
26889,1.280643568298142,-0.24897140913227048,0.0,0.0,0.0,1.0,2,0,2018,2
9839,4.479533502033285,-0.41203212175201864,0.0,0.0,0.0,1.0,2,0,2018,0
17866,-1.0388362324083902,-0.9943918096796907,0.0,1.0,0.0,0.0,1,1,2018,0
16738,0.04263901209281501,-0.5634456406132133,0.0,0.0,1.0,0.0,2,0,2018,0
